name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Big Mama Thornton,Montgomery,AL,,,,Medium,Contact Fantasy/Concord Music re: Big Mama Thornton catalog and heritage programming.,fees.typical_show,fees,1,4
Big Mama Thornton,Montgomery,AL,,,,Medium,Contact Fantasy/Concord Music re: Big Mama Thornton catalog and heritage programming.,fees.festival_fee,fees,2,4
Big Mama Thornton,Montgomery,AL,,,,Medium,Contact Fantasy/Concord Music re: Big Mama Thornton catalog and heritage programming.,booking.booking_phone,booking,3,4
Big Mama Thornton,Montgomery,AL,,,,Medium,Contact Fantasy/Concord Music re: Big Mama Thornton catalog and heritage programming.,legacy.estate_contact,legacy,4,4
R.L. Burnside,Harmontown,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: R.L. Burnside catalog licensing.,fees.typical_show,fees,1,3
R.L. Burnside,Harmontown,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: R.L. Burnside catalog licensing.,fees.festival_fee,fees,2,3
R.L. Burnside,Harmontown,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: R.L. Burnside catalog licensing.,booking.booking_phone,booking,3,3
Junior Kimbrough,Hudsonville,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: Junior Kimbrough catalog licensing or Kimbrough Cotton Patch Festival contacts.,fees.typical_show,fees,1,3
Junior Kimbrough,Hudsonville,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: Junior Kimbrough catalog licensing or Kimbrough Cotton Patch Festival contacts.,fees.festival_fee,fees,2,3
Junior Kimbrough,Hudsonville,MS,,,https://fatpossum.com,High,Contact Fat Possum Records (fatpossum.com) re: Junior Kimbrough catalog licensing or Kimbrough Cotton Patch Festival contacts.,booking.booking_phone,booking,3,3
T-Model Ford,Greenville,MS,,,,Medium,Contact Fat Possum Records (fatpossum.com) re: T-Model Ford catalog licensing.,fees.typical_show,fees,1,4
T-Model Ford,Greenville,MS,,,,Medium,Contact Fat Possum Records (fatpossum.com) re: T-Model Ford catalog licensing.,fees.festival_fee,fees,2,4
T-Model Ford,Greenville,MS,,,,Medium,Contact Fat Possum Records (fatpossum.com) re: T-Model Ford catalog licensing.,booking.booking_phone,booking,3,4
T-Model Ford,Greenville,MS,,,,Medium,Contact Fat Possum Records (fatpossum.com) re: T-Model Ford catalog licensing.,legacy.estate_contact,legacy,4,4
Jessie Mae Hemphill,Como,MS,,,,Medium,Contact University of Memphis Blues Archive re: High Water Records catalog and Jessie Mae Hemphill heritage.,fees.typical_show,fees,1,4
Jessie Mae Hemphill,Como,MS,,,,Medium,Contact University of Memphis Blues Archive re: High Water Records catalog and Jessie Mae Hemphill heritage.,fees.festival_fee,fees,2,4
Jessie Mae Hemphill,Como,MS,,,,Medium,Contact University of Memphis Blues Archive re: High Water Records catalog and Jessie Mae Hemphill heritage.,booking.booking_phone,booking,3,4
Jessie Mae Hemphill,Como,MS,,,,Medium,Contact University of Memphis Blues Archive re: High Water Records catalog and Jessie Mae Hemphill heritage.,legacy.estate_contact,legacy,4,4
Othar Turner,Como,MS,,,https://othaturner.com,Medium,Contact Shardé Thomas via Mississippi Arts Commission (arts.ms.gov) re: Othar Turner legacy and estate.,fees.typical_show,fees,1,4
Othar Turner,Como,MS,,,https://othaturner.com,Medium,Contact Shardé Thomas via Mississippi Arts Commission (arts.ms.gov) re: Othar Turner legacy and estate.,fees.festival_fee,fees,2,4
Othar Turner,Como,MS,,,https://othaturner.com,Medium,Contact Shardé Thomas via Mississippi Arts Commission (arts.ms.gov) re: Othar Turner legacy and estate.,booking.booking_phone,booking,3,4
Othar Turner,Como,MS,,,https://othaturner.com,Medium,Contact Shardé Thomas via Mississippi Arts Commission (arts.ms.gov) re: Othar Turner legacy and estate.,legacy.estate_contact,legacy,4,4
Asie Payton,Holly Ridge,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Asie Payton catalog and estate.,fees.typical_show,fees,1,4
Asie Payton,Holly Ridge,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Asie Payton catalog and estate.,fees.festival_fee,fees,2,4
Asie Payton,Holly Ridge,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Asie Payton catalog and estate.,booking.booking_phone,booking,3,4
Asie Payton,Holly Ridge,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Asie Payton catalog and estate.,legacy.estate_contact,legacy,4,4
"Paul ""Wine"" Jones",Jackson,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Paul Wine Jones catalog and estate.,fees.typical_show,fees,1,4
"Paul ""Wine"" Jones",Jackson,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Paul Wine Jones catalog and estate.,fees.festival_fee,fees,2,4
"Paul ""Wine"" Jones",Jackson,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Paul Wine Jones catalog and estate.,booking.booking_phone,booking,3,4
"Paul ""Wine"" Jones",Jackson,MS,,,,Low,Contact Fat Possum Records (fatpossum.com) re: Paul Wine Jones catalog and estate.,legacy.estate_contact,legacy,4,4
Booker T. Jones,Memphis,TN,,,https://bookert.com,Medium,Contact via bookert.com for booking inquiries.,fees.typical_show,fees,1,4
Booker T. Jones,Memphis,TN,,,https://bookert.com,Medium,Contact via bookert.com for booking inquiries.,fees.festival_fee,fees,2,4
Booker T. Jones,Memphis,TN,,,https://bookert.com,Medium,Contact via bookert.com for booking inquiries.,booking.booking_phone,booking,3,4
Booker T. Jones,Memphis,TN,,,https://bookert.com,Medium,Contact via bookert.com for booking inquiries.,booking.agent_name,booking,4,4
Mavis Staples,Chicago,IL,,,https://www.mavisstaples.com,Medium,Contact Red Light Management re: Mavis Staples booking.,fees.typical_show,fees,1,4
Mavis Staples,Chicago,IL,,,https://www.mavisstaples.com,Medium,Contact Red Light Management re: Mavis Staples booking.,fees.festival_fee,fees,2,4
Mavis Staples,Chicago,IL,,,https://www.mavisstaples.com,Medium,Contact Red Light Management re: Mavis Staples booking.,booking.booking_phone,booking,3,4
Mavis Staples,Chicago,IL,,,https://www.mavisstaples.com,Medium,Contact Red Light Management re: Mavis Staples booking.,booking.agent_name,booking,4,4
Steve Cropper,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Steve Cropper estate and licensing.,fees.typical_show,fees,1,3
Steve Cropper,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Steve Cropper estate and licensing.,fees.festival_fee,fees,2,3
Steve Cropper,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Steve Cropper estate and licensing.,booking.booking_phone,booking,3,3
Don Bryant,Memphis,TN,,,,Medium,Contact Soulsville Foundation re: Don Bryant estate and Hi Records licensing.,fees.typical_show,fees,1,4
Don Bryant,Memphis,TN,,,,Medium,Contact Soulsville Foundation re: Don Bryant estate and Hi Records licensing.,fees.festival_fee,fees,2,4
Don Bryant,Memphis,TN,,,,Medium,Contact Soulsville Foundation re: Don Bryant estate and Hi Records licensing.,booking.booking_phone,booking,3,4
Don Bryant,Memphis,TN,,,,Medium,Contact Soulsville Foundation re: Don Bryant estate and Hi Records licensing.,legacy.estate_contact,legacy,4,4
Eddie Floyd,Montgomery,AL,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) to confirm Eddie Floyd current touring status and booking.,fees.typical_show,fees,1,4
Eddie Floyd,Montgomery,AL,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) to confirm Eddie Floyd current touring status and booking.,fees.festival_fee,fees,2,4
Eddie Floyd,Montgomery,AL,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) to confirm Eddie Floyd current touring status and booking.,booking.booking_phone,booking,3,4
Eddie Floyd,Montgomery,AL,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) to confirm Eddie Floyd current touring status and booking.,booking.agent_name,booking,4,4
Carla Thomas,Memphis,TN,,,,Medium,Contact Soulsville Foundation (soulsvillefoundation.org) re: Carla Thomas appearance requests.,fees.typical_show,fees,1,4
Carla Thomas,Memphis,TN,,,,Medium,Contact Soulsville Foundation (soulsvillefoundation.org) re: Carla Thomas appearance requests.,fees.festival_fee,fees,2,4
Carla Thomas,Memphis,TN,,,,Medium,Contact Soulsville Foundation (soulsvillefoundation.org) re: Carla Thomas appearance requests.,booking.booking_phone,booking,3,4
Carla Thomas,Memphis,TN,,,,Medium,Contact Soulsville Foundation (soulsvillefoundation.org) re: Carla Thomas appearance requests.,booking.agent_name,booking,4,4
Wayne Jackson,West Memphis,AR,,,,Medium,Contact Soulsville Foundation re: Wayne Jackson / Memphis Horns legacy.,fees.typical_show,fees,1,4
Wayne Jackson,West Memphis,AR,,,,Medium,Contact Soulsville Foundation re: Wayne Jackson / Memphis Horns legacy.,fees.festival_fee,fees,2,4
Wayne Jackson,West Memphis,AR,,,,Medium,Contact Soulsville Foundation re: Wayne Jackson / Memphis Horns legacy.,booking.booking_phone,booking,3,4
Wayne Jackson,West Memphis,AR,,,,Medium,Contact Soulsville Foundation re: Wayne Jackson / Memphis Horns legacy.,legacy.estate_contact,legacy,4,4
Isaac Hayes,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Isaac Hayes estate and licensing.,fees.typical_show,fees,1,3
Isaac Hayes,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Isaac Hayes estate and licensing.,fees.festival_fee,fees,2,3
Isaac Hayes,Memphis,TN,,,,High,Contact Soulsville Foundation (soulsvillefoundation.org) re: Isaac Hayes estate and licensing.,booking.booking_phone,booking,3,3
David Porter,Memphis,TN,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) re: David Porter current availability.,fees.typical_show,fees,1,4
David Porter,Memphis,TN,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) re: David Porter current availability.,fees.festival_fee,fees,2,4
David Porter,Memphis,TN,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) re: David Porter current availability.,booking.booking_phone,booking,3,4
David Porter,Memphis,TN,,,,Low,Contact Soulsville Foundation (soulsvillefoundation.org) re: David Porter current availability.,booking.agent_name,booking,4,4
Spooner Oldham,Sheffield,AL,,,,Low,Contact FAME Studios (famestudios.com) re: Spooner Oldham current availability and booking.,fees.typical_show,fees,1,4
Spooner Oldham,Sheffield,AL,,,,Low,Contact FAME Studios (famestudios.com) re: Spooner Oldham current availability and booking.,fees.festival_fee,fees,2,4
Spooner Oldham,Sheffield,AL,,,,Low,Contact FAME Studios (famestudios.com) re: Spooner Oldham current availability and booking.,booking.booking_phone,booking,3,4
Spooner Oldham,Sheffield,AL,,,,Low,Contact FAME Studios (famestudios.com) re: Spooner Oldham current availability and booking.,booking.agent_name,booking,4,4
David Hood,Sheffield,AL,,,https://famestudios.com/david-hood/,Medium,Contact FAME Studios (famestudios.com) re: David Hood current availability and booking.,fees.typical_show,fees,1,4
David Hood,Sheffield,AL,,,https://famestudios.com/david-hood/,Medium,Contact FAME Studios (famestudios.com) re: David Hood current availability and booking.,fees.festival_fee,fees,2,4
David Hood,Sheffield,AL,,,https://famestudios.com/david-hood/,Medium,Contact FAME Studios (famestudios.com) re: David Hood current availability and booking.,booking.booking_phone,booking,3,4
David Hood,Sheffield,AL,,,https://famestudios.com/david-hood/,Medium,Contact FAME Studios (famestudios.com) re: David Hood current availability and booking.,booking.agent_name,booking,4,4
Will McFarlane,Coronado,CA,,,,Low,Contact Roots of American Music Trail (UNA: musictrail.una.edu) re: Will McFarlane booking and current status.,fees.typical_show,fees,1,5
Will McFarlane,Coronado,CA,,,,Low,Contact Roots of American Music Trail (UNA: musictrail.una.edu) re: Will McFarlane booking and current status.,fees.festival_fee,fees,2,5
Will McFarlane,Coronado,CA,,,,Low,Contact Roots of American Music Trail (UNA: musictrail.una.edu) re: Will McFarlane booking and current status.,booking.booking_phone,booking,3,5
Will McFarlane,Coronado,CA,,,,Low,Contact Roots of American Music Trail (UNA: musictrail.una.edu) re: Will McFarlane booking and current status.,booking.agent_name,booking,4,5
Will McFarlane,Coronado,CA,,,,Low,Contact Roots of American Music Trail (UNA: musictrail.una.edu) re: Will McFarlane booking and current status.,legacy.estate_contact,legacy,5,5
Jimmy Johnson,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Jimmy Johnson estate and legacy.,fees.typical_show,fees,1,4
Jimmy Johnson,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Jimmy Johnson estate and legacy.,fees.festival_fee,fees,2,4
Jimmy Johnson,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Jimmy Johnson estate and legacy.,booking.booking_phone,booking,3,4
Jimmy Johnson,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Jimmy Johnson estate and legacy.,legacy.estate_contact,legacy,4,4
Roger Hawkins,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Roger Hawkins estate and legacy.,fees.typical_show,fees,1,4
Roger Hawkins,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Roger Hawkins estate and legacy.,fees.festival_fee,fees,2,4
Roger Hawkins,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Roger Hawkins estate and legacy.,booking.booking_phone,booking,3,4
Roger Hawkins,Sheffield,AL,,,,Medium,Contact Muscle Shoals Sound Studio (muscleshoalssoundstudio.org) re: Roger Hawkins estate and legacy.,legacy.estate_contact,legacy,4,4
Jerry Carrigan,Florence,AL,,,,Medium,Contact Alabama Music Hall of Fame (alamhof.org) re: Jerry Carrigan estate and legacy.,fees.typical_show,fees,1,4
Jerry Carrigan,Florence,AL,,,,Medium,Contact Alabama Music Hall of Fame (alamhof.org) re: Jerry Carrigan estate and legacy.,fees.festival_fee,fees,2,4
Jerry Carrigan,Florence,AL,,,,Medium,Contact Alabama Music Hall of Fame (alamhof.org) re: Jerry Carrigan estate and legacy.,booking.booking_phone,booking,3,4
Jerry Carrigan,Florence,AL,,,,Medium,Contact Alabama Music Hall of Fame (alamhof.org) re: Jerry Carrigan estate and legacy.,legacy.estate_contact,legacy,4,4
Fats Domino,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Fats Domino estate licensing.,fees.typical_show,fees,1,3
Fats Domino,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Fats Domino estate licensing.,fees.festival_fee,fees,2,3
Fats Domino,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Fats Domino estate licensing.,booking.booking_phone,booking,3,3
Allen Toussaint,New Orleans,LA,,,,High,Contact Preservation Hall Foundation (preservationhall.com) re: Allen Toussaint estate and licensing.,fees.typical_show,fees,1,4
Allen Toussaint,New Orleans,LA,,,,High,Contact Preservation Hall Foundation (preservationhall.com) re: Allen Toussaint estate and licensing.,fees.festival_fee,fees,2,4
Allen Toussaint,New Orleans,LA,,,,High,Contact Preservation Hall Foundation (preservationhall.com) re: Allen Toussaint estate and licensing.,booking.booking_phone,booking,3,4
Allen Toussaint,New Orleans,LA,,,,High,Contact Preservation Hall Foundation (preservationhall.com) re: Allen Toussaint estate and licensing.,legacy.estate_contact,legacy,4,4
Dr. John,New Orleans,LA,,,,High,Contact Rock and Roll Hall of Fame (rockhall.com) or Preservation Hall Foundation (preservationhall.com) re: Dr. John estate licensing.,fees.typical_show,fees,1,4
Dr. John,New Orleans,LA,,,,High,Contact Rock and Roll Hall of Fame (rockhall.com) or Preservation Hall Foundation (preservationhall.com) re: Dr. John estate licensing.,fees.festival_fee,fees,2,4
Dr. John,New Orleans,LA,,,,High,Contact Rock and Roll Hall of Fame (rockhall.com) or Preservation Hall Foundation (preservationhall.com) re: Dr. John estate licensing.,booking.booking_phone,booking,3,4
Dr. John,New Orleans,LA,,,,High,Contact Rock and Roll Hall of Fame (rockhall.com) or Preservation Hall Foundation (preservationhall.com) re: Dr. John estate licensing.,legacy.estate_contact,legacy,4,4
Ernie K-Doe,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Ernie K-Doe estate licensing.,fees.typical_show,fees,1,4
Ernie K-Doe,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Ernie K-Doe estate licensing.,fees.festival_fee,fees,2,4
Ernie K-Doe,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Ernie K-Doe estate licensing.,booking.booking_phone,booking,3,4
Ernie K-Doe,New Orleans,LA,,,,High,Contact Ponderosa Stomp Foundation (ponderosastomp.com) re: Ernie K-Doe estate licensing.,legacy.estate_contact,legacy,4,4
Irma Thomas,Ponchatoula,LA,,,https://www.irmathomas.com,Medium,Contact via irmathomas.com for booking inquiries.,fees.typical_show,fees,1,4
Irma Thomas,Ponchatoula,LA,,,https://www.irmathomas.com,Medium,Contact via irmathomas.com for booking inquiries.,fees.festival_fee,fees,2,4
Irma Thomas,Ponchatoula,LA,,,https://www.irmathomas.com,Medium,Contact via irmathomas.com for booking inquiries.,booking.booking_phone,booking,3,4
Irma Thomas,Ponchatoula,LA,,,https://www.irmathomas.com,Medium,Contact via irmathomas.com for booking inquiries.,booking.agent_name,booking,4,4
Deacon John,New Orleans,LA,,,,Low,Contact New Orleans Musicians Union Local 174-496 re: Deacon John booking.,fees.typical_show,fees,1,4
Deacon John,New Orleans,LA,,,,Low,Contact New Orleans Musicians Union Local 174-496 re: Deacon John booking.,fees.festival_fee,fees,2,4
Deacon John,New Orleans,LA,,,,Low,Contact New Orleans Musicians Union Local 174-496 re: Deacon John booking.,booking.booking_phone,booking,3,4
Deacon John,New Orleans,LA,,,,Low,Contact New Orleans Musicians Union Local 174-496 re: Deacon John booking.,booking.agent_name,booking,4,4
Aaron Neville,New Orleans,LA,,,https://www.aaronneville.com,Medium,Contact via aaronneville.com for booking inquiries.,fees.typical_show,fees,1,4
Aaron Neville,New Orleans,LA,,,https://www.aaronneville.com,Medium,Contact via aaronneville.com for booking inquiries.,fees.festival_fee,fees,2,4
Aaron Neville,New Orleans,LA,,,https://www.aaronneville.com,Medium,Contact via aaronneville.com for booking inquiries.,booking.booking_phone,booking,3,4
Aaron Neville,New Orleans,LA,,,https://www.aaronneville.com,Medium,Contact via aaronneville.com for booking inquiries.,booking.agent_name,booking,4,4
Dirty Dozen Brass Band,New Orleans,LA,,,https://www.dirtydozenbrass.com,Medium,Contact via dirtydozenbrass.com for booking inquiries.,fees.typical_show,fees,1,4
Dirty Dozen Brass Band,New Orleans,LA,,,https://www.dirtydozenbrass.com,Medium,Contact via dirtydozenbrass.com for booking inquiries.,fees.festival_fee,fees,2,4
Dirty Dozen Brass Band,New Orleans,LA,,,https://www.dirtydozenbrass.com,Medium,Contact via dirtydozenbrass.com for booking inquiries.,booking.booking_phone,booking,3,4
Dirty Dozen Brass Band,New Orleans,LA,,,https://www.dirtydozenbrass.com,Medium,Contact via dirtydozenbrass.com for booking inquiries.,booking.agent_name,booking,4,4
Dr. Michael White,New Orleans,LA,,,https://www.drmichaelwhite.com,Medium,Contact Xavier University of Louisiana (xula.edu) or Preservation Hall Foundation (preservationhall.com) re: Dr. Michael White booking.,fees.typical_show,fees,1,4
Dr. Michael White,New Orleans,LA,,,https://www.drmichaelwhite.com,Medium,Contact Xavier University of Louisiana (xula.edu) or Preservation Hall Foundation (preservationhall.com) re: Dr. Michael White booking.,fees.festival_fee,fees,2,4
Dr. Michael White,New Orleans,LA,,,https://www.drmichaelwhite.com,Medium,Contact Xavier University of Louisiana (xula.edu) or Preservation Hall Foundation (preservationhall.com) re: Dr. Michael White booking.,booking.booking_phone,booking,3,4
Dr. Michael White,New Orleans,LA,,,https://www.drmichaelwhite.com,Medium,Contact Xavier University of Louisiana (xula.edu) or Preservation Hall Foundation (preservationhall.com) re: Dr. Michael White booking.,booking.agent_name,booking,4,4
Charley Pride,Sledge,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Charley Pride estate licensing.,fees.typical_show,fees,1,4
Charley Pride,Sledge,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Charley Pride estate licensing.,fees.festival_fee,fees,2,4
Charley Pride,Sledge,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Charley Pride estate licensing.,booking.booking_phone,booking,3,4
Charley Pride,Sledge,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Charley Pride estate licensing.,legacy.estate_contact,legacy,4,4
Conway Twitty,Friars Point,MS,,,,Medium,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Conway Twitty estate licensing.,fees.typical_show,fees,1,4
Conway Twitty,Friars Point,MS,,,,Medium,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Conway Twitty estate licensing.,fees.festival_fee,fees,2,4
Conway Twitty,Friars Point,MS,,,,Medium,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Conway Twitty estate licensing.,booking.booking_phone,booking,3,4
Conway Twitty,Friars Point,MS,,,,Medium,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Conway Twitty estate licensing.,legacy.estate_contact,legacy,4,4
Jimmy Buffett,Pascagoula,MS,,,,High,Contact Mailboat Records (mailboatrecords.com) re: Jimmy Buffett estate and licensing.,fees.typical_show,fees,1,4
Jimmy Buffett,Pascagoula,MS,,,,High,Contact Mailboat Records (mailboatrecords.com) re: Jimmy Buffett estate and licensing.,fees.festival_fee,fees,2,4
Jimmy Buffett,Pascagoula,MS,,,,High,Contact Mailboat Records (mailboatrecords.com) re: Jimmy Buffett estate and licensing.,booking.booking_phone,booking,3,4
Jimmy Buffett,Pascagoula,MS,,,,High,Contact Mailboat Records (mailboatrecords.com) re: Jimmy Buffett estate and licensing.,legacy.estate_contact,legacy,4,4
Marty Stuart,Philadelphia,MS,,,https://martystuart.net,Medium,Contact via martystuart.net or Congress of Country Music (congressofcountrymusic.com) for booking.,fees.typical_show,fees,1,4
Marty Stuart,Philadelphia,MS,,,https://martystuart.net,Medium,Contact via martystuart.net or Congress of Country Music (congressofcountrymusic.com) for booking.,fees.festival_fee,fees,2,4
Marty Stuart,Philadelphia,MS,,,https://martystuart.net,Medium,Contact via martystuart.net or Congress of Country Music (congressofcountrymusic.com) for booking.,booking.booking_phone,booking,3,4
Marty Stuart,Philadelphia,MS,,,https://martystuart.net,Medium,Contact via martystuart.net or Congress of Country Music (congressofcountrymusic.com) for booking.,booking.agent_name,booking,4,4
Tammy Wynette,Itawamba County,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Tammy Wynette estate licensing.,fees.typical_show,fees,1,4
Tammy Wynette,Itawamba County,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Tammy Wynette estate licensing.,fees.festival_fee,fees,2,4
Tammy Wynette,Itawamba County,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Tammy Wynette estate licensing.,booking.booking_phone,booking,3,4
Tammy Wynette,Itawamba County,MS,,,,High,Contact Country Music Hall of Fame (countrymusichalloffame.org) re: Tammy Wynette estate licensing.,legacy.estate_contact,legacy,4,4
Pops Staples,Winona,MS,,,,High,Contact Red Light Management (via mavisstaples.com) re: Pops Staples / Staple Singers estate and licensing.,fees.typical_show,fees,1,3
Pops Staples,Winona,MS,,,,High,Contact Red Light Management (via mavisstaples.com) re: Pops Staples / Staple Singers estate and licensing.,fees.festival_fee,fees,2,3
Pops Staples,Winona,MS,,,,High,Contact Red Light Management (via mavisstaples.com) re: Pops Staples / Staple Singers estate and licensing.,booking.booking_phone,booking,3,3
Sam Cooke,Clarksdale,MS,,,,High,Contact ABKCO Music and Records (abkco.com) re: Sam Cooke estate licensing.,fees.typical_show,fees,1,3
Sam Cooke,Clarksdale,MS,,,,High,Contact ABKCO Music and Records (abkco.com) re: Sam Cooke estate licensing.,fees.festival_fee,fees,2,3
Sam Cooke,Clarksdale,MS,,,,High,Contact ABKCO Music and Records (abkco.com) re: Sam Cooke estate licensing.,booking.booking_phone,booking,3,3
