name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",production.power,production,22,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",production.house_engineer_onsite,production,23,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.stage.width_ft,room,24,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.stage.depth_ft,room,25,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.stage.height_in,room,26,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.stage.ground_or_riser,room,27,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",staffing.door_staff,staffing,28,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",staffing.security,staffing,29,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",staffing.runners_hospitality,staffing,30,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.capacity_seated,room,31,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.capacity_official,room,32,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.green_room,room,33,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.load_in,room,34,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.parking,room,35,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.floor,room,36,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",room.sightlines,room,37,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",venue.lat_lon,venue,38,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",venue.year_opened,venue,39,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.booker_name,booking,40,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.booker_email,booking,41,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.lead_time_weeks,booking,42,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.deal_structure,booking,43,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.typical_fee_range,booking,44,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.ticketing_platform,booking,45,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.standard_set_length_min,booking,46,47
King Biscuit Blues Festival Grounds,Helena-West Helena,AR,(870) 572-5223,,https://kingbiscuitfestival.com,High,"(870) 572-5223 / 319 Phillips St, Helena AR; kingbiscuitfestival.com",booking.in_house_promo_support,booking,47,47
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.house_pa.brand_and_model,production,1,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.house_pa.subs,production,2,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.house_pa.monitors,production,3,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.mixer.front_of_house,production,4,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.mixer.monitor_console,production,5,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.mixer.channels,production,6,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.microphones.vocal_mic_models,production,7,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.microphones.instrument_mics,production,8,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.microphones.wireless_available,production,9,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.di_boxes,production,10,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.cables_and_stands,production,11,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.backline.drum_kit_details,production,12,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.backline.bass_amp,production,13,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.backline.guitar_amps,production,14,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.backline.keyboard,production,15,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.backline.piano,production,16,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.lighting,production,17,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.video_projection,production,18,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.live_stream_capability,production,19,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.recording_capability,production,20,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.tie_lines_to_recording_room,production,21,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.power,production,22,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,production.house_engineer_onsite,production,23,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.stage.width_ft,room,24,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.stage.depth_ft,room,25,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.stage.height_in,room,26,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.stage.ground_or_riser,room,27,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,staffing.door_staff,staffing,28,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,staffing.security,staffing,29,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,staffing.runners_hospitality,staffing,30,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.capacity_seated,room,31,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.capacity_official,room,32,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.green_room,room,33,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.load_in,room,34,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.parking,room,35,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.floor,room,36,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,room.sightlines,room,37,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,venue.lat_lon,venue,38,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,venue.year_opened,venue,39,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.booker_name,booking,40,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.lead_time_weeks,booking,41,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.deal_structure,booking,42,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.typical_fee_range,booking,43,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.ticketing_platform,booking,44,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.standard_set_length_min,booking,45,46
Cherry Street Pavilion,Helena-West Helena,AR,(870) 338-4350,dcc@arkansasheritage.com,https://www.arkansasheritage.com,High,dcc@arkansasheritage.com / (870) 338-4350,booking.in_house_promo_support,booking,46,46
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.house_pa.brand_and_model,production,1,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.house_pa.subs,production,2,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.house_pa.monitors,production,3,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.mixer.front_of_house,production,4,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.mixer.monitor_console,production,5,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.mixer.channels,production,6,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.microphones.vocal_mic_models,production,7,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.microphones.instrument_mics,production,8,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.microphones.wireless_available,production,9,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.di_boxes,production,10,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.cables_and_stands,production,11,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.backline.drum_kit_details,production,12,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.backline.bass_amp,production,13,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.backline.guitar_amps,production,14,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.backline.keyboard,production,15,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.backline.piano,production,16,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.lighting,production,17,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.video_projection,production,18,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.live_stream_capability,production,19,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.recording_capability,production,20,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.tie_lines_to_recording_room,production,21,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.power,production,22,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,production.house_engineer_onsite,production,23,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.stage.width_ft,room,24,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.stage.depth_ft,room,25,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.stage.height_in,room,26,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.stage.ground_or_riser,room,27,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,staffing.door_staff,staffing,28,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,staffing.security,staffing,29,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,staffing.runners_hospitality,staffing,30,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.capacity_seated,room,31,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.capacity_official,room,32,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.green_room,room,33,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.load_in,room,34,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.parking,room,35,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.floor,room,36,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,room.sightlines,room,37,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,venue.lat_lon,venue,38,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,venue.year_opened,venue,39,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.booker_name,booking,40,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.booker_email,booking,41,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.booker_phone,booking,42,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.lead_time_weeks,booking,43,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.deal_structure,booking,44,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.typical_fee_range,booking,45,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.ticketing_platform,booking,46,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.standard_set_length_min,booking,47,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.typical_night_format,booking,48,49
Delta Dirt Distillery,Helena-West Helena,AR,,,https://deltadirtdistillery.com,Medium,Via deltadirtdistillery.com contact form,booking.in_house_promo_support,booking,49,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.house_pa.brand_and_model,production,1,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.house_pa.subs,production,2,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.house_pa.monitors,production,3,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.mixer.front_of_house,production,4,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.mixer.monitor_console,production,5,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.mixer.channels,production,6,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.microphones.vocal_mic_models,production,7,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.microphones.instrument_mics,production,8,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.microphones.wireless_available,production,9,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.di_boxes,production,10,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.cables_and_stands,production,11,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.backline.drum_kit_details,production,12,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.backline.bass_amp,production,13,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.backline.guitar_amps,production,14,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.backline.keyboard,production,15,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.backline.piano,production,16,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.lighting,production,17,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.video_projection,production,18,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.live_stream_capability,production,19,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.recording_capability,production,20,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.tie_lines_to_recording_room,production,21,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.power,production,22,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,production.house_engineer_onsite,production,23,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.stage.width_ft,room,24,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.stage.depth_ft,room,25,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.stage.height_in,room,26,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.stage.ground_or_riser,room,27,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,staffing.door_staff,staffing,28,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,staffing.security,staffing,29,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,staffing.runners_hospitality,staffing,30,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.capacity_seated,room,31,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.capacity_official,room,32,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.green_room,room,33,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.load_in,room,34,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.parking,room,35,49
